GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserve97,LOB
32301,Nichido Fire & Marine Ins Co Ltd,1993,1995,3,0,0,0,0,0,0,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1993,1996,4,0,0,0,0,0,0,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1993,1997,5,0,0,0,0,0,0,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1994,1994,1,72,5,35,100,0,100,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1994,1995,2,71,9,41,100,0,100,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1994,1996,3,71,13,35,100,0,100,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1994,1997,4,56,23,22,100,0,100,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1995,1995,1,174,14,118,216,0,216,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1995,1996,2,174,10,105,216,0,216,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1995,1997,3,203,111,37,216,0,216,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1996,1996,1,178,0,162,254,0,254,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1996,1997,2,247,59,90,254,0,254,1,629,medmal
32301,Nichido Fire & Marine Ins Co Ltd,1997,1997,1,290,35,162,286,0,286,1,629,medmal
32514,Texas Hospital Ins Exch,1988,1988,1,5251,223,3464,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1989,2,4601,1013,2182,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1990,3,3042,1880,253,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1991,4,3247,2404,191,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1992,5,3552,2771,437,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1993,6,3170,3120,47,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1994,7,3284,3126,56,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1995,8,3278,3226,50,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1996,9,3253,3226,27,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1988,1997,10,3243,3216,27,4031,0,4031,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1989,1,5209,177,3366,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1990,2,5788,989,2832,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1991,3,3525,1659,644,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1992,4,3329,2034,754,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1993,5,3147,2310,340,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1994,6,3065,2669,29,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1995,7,3126,2704,206,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1996,8,3025,2727,80,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1989,1997,9,3025,2741,80,4558,4,4554,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1990,1,6246,128,4030,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1991,2,4282,630,2087,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1992,3,3576,1605,1217,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1993,4,3183,2011,529,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1994,5,3077,2251,354,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1995,6,3069,2447,175,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1996,7,3394,3220,160,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1990,1997,8,3481,3228,253,5268,495,4773,1,14260,medmal
32514,Texas Hospital Ins Exch,1991,1991,1,5423,78,3864,5930,892,5038,1,14260,medmal
32514,Texas Hospital Ins Exch,1991,1992,2,3481,483,1321,5930,892,5038,1,14260,medmal
32514,Texas Hospital Ins Exch,1991,1993,3,3397,1745,950,5930,892,5038,1,14260,medmal
32514,Texas Hospital Ins Exch,1991,1994,4,3963,2234,710,5930,892,5038,1,14260,medmal
32514,Texas Hospital Ins Exch,1991,1995,5,3596,2534,769,5930,892,5038,1,14260,medmal
32514,Texas Hospital Ins Exch,1991,1996,6,3152,2727,240,5930,892,5038,1,14260,medmal
32514,Texas Hospital Ins Exch,1991,1997,7,3196,2784,240,5930,892,5038,1,14260,medmal
32514,Texas Hospital Ins Exch,1992,1992,1,4809,88,2561,5053,702,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1992,1993,2,3506,664,1359,5053,702,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1992,1994,3,3045,1319,933,5053,702,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1992,1995,4,2642,1767,376,5053,702,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1992,1996,5,3031,2145,400,5053,702,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1992,1997,6,3105,2607,300,5053,702,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1993,1993,1,5646,92,2637,4505,666,3839,1,14260,medmal
32514,Texas Hospital Ins Exch,1993,1994,2,3712,817,1271,4505,666,3839,1,14260,medmal
32514,Texas Hospital Ins Exch,1993,1995,3,2909,1375,654,4505,666,3839,1,14260,medmal
32514,Texas Hospital Ins Exch,1993,1996,4,2635,1959,400,4505,666,3839,1,14260,medmal
32514,Texas Hospital Ins Exch,1993,1997,5,3034,2521,300,4505,666,3839,1,14260,medmal
32514,Texas Hospital Ins Exch,1994,1994,1,4795,126,2025,5162,811,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1994,1995,2,3779,719,1291,5162,811,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1994,1996,3,3276,1717,640,5162,811,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1994,1997,4,3190,2324,440,5162,811,4351,1,14260,medmal
32514,Texas Hospital Ins Exch,1995,1995,1,5632,146,2404,5394,916,4478,1,14260,medmal
32514,Texas Hospital Ins Exch,1995,1996,2,4795,1322,1280,5394,916,4478,1,14260,medmal
32514,Texas Hospital Ins Exch,1995,1997,3,5154,3079,180,5394,916,4478,1,14260,medmal
32514,Texas Hospital Ins Exch,1996,1996,1,4704,99,2300,6675,1091,5584,1,14260,medmal
32514,Texas Hospital Ins Exch,1996,1997,2,5438,1929,1550,6675,1091,5584,1,14260,medmal
32514,Texas Hospital Ins Exch,1997,1997,1,5549,419,1850,6497,954,5543,1,14260,medmal
33049,State Volunteer Mut Ins Co,1988,1988,1,35603,242,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1989,2,34914,4638,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1990,3,36042,8895,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1991,4,32840,11351,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1992,5,30437,13246,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1993,6,28357,12338,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1994,7,25166,13694,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1995,8,21319,13897,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1996,9,21541,16585,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1988,1997,10,22054,17635,0,50970,13018,37952,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1989,1,40544,774,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1990,2,41783,3905,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1991,3,38297,9080,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1992,4,36610,13979,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1993,5,34451,17846,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1994,6,32887,20502,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1995,7,32285,22171,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1996,8,31061,22636,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1989,1997,9,30562,23064,0,55042,13970,41072,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1990,1,47606,1120,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1991,2,45624,5617,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1992,3,40653,10657,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1993,4,38200,12288,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1994,5,34890,15164,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1995,6,33160,18892,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1996,7,31439,19277,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1990,1997,8,31114,19563,0,57685,13480,44205,1,261124,medmal
33049,State Volunteer Mut Ins Co,1991,1991,1,48218,307,0,56473,11727,44746,1,261124,medmal
33049,State Volunteer Mut Ins Co,1991,1992,2,46885,9814,0,56473,11727,44746,1,261124,medmal
33049,State Volunteer Mut Ins Co,1991,1993,3,42076,19256,0,56473,11727,44746,1,261124,medmal
33049,State Volunteer Mut Ins Co,1991,1994,4,39089,25504,0,56473,11727,44746,1,261124,medmal
33049,State Volunteer Mut Ins Co,1991,1995,5,39191,28789,0,56473,11727,44746,1,261124,medmal
33049,State Volunteer Mut Ins Co,1991,1996,6,35291,28566,0,56473,11727,44746,1,261124,medmal
33049,State Volunteer Mut Ins Co,1991,1997,7,34436,29303,0,56473,11727,44746,1,261124,medmal
33049,State Volunteer Mut Ins Co,1992,1992,1,49531,741,0,56165,10707,45458,1,261124,medmal
33049,State Volunteer Mut Ins Co,1992,1993,2,49106,6342,0,56165,10707,45458,1,261124,medmal
33049,State Volunteer Mut Ins Co,1992,1994,3,44753,13573,0,56165,10707,45458,1,261124,medmal
33049,State Volunteer Mut Ins Co,1992,1995,4,42074,20921,0,56165,10707,45458,1,261124,medmal
33049,State Volunteer Mut Ins Co,1992,1996,5,40891,26819,0,56165,10707,45458,1,261124,medmal
33049,State Volunteer Mut Ins Co,1992,1997,6,38488,27719,0,56165,10707,45458,1,261124,medmal
33049,State Volunteer Mut Ins Co,1993,1993,1,51381,1303,0,60250,15887,44363,1,261124,medmal
33049,State Volunteer Mut Ins Co,1993,1994,2,53018,7424,0,60250,15887,44363,1,261124,medmal
33049,State Volunteer Mut Ins Co,1993,1995,3,50759,17429,0,60250,15887,44363,1,261124,medmal
33049,State Volunteer Mut Ins Co,1993,1996,4,48593,27754,0,60250,15887,44363,1,261124,medmal
33049,State Volunteer Mut Ins Co,1993,1997,5,48893,32500,0,60250,15887,44363,1,261124,medmal
33049,State Volunteer Mut Ins Co,1994,1994,1,55416,944,0,64822,15117,49705,1,261124,medmal
33049,State Volunteer Mut Ins Co,1994,1995,2,54542,8189,0,64822,15117,49705,1,261124,medmal
33049,State Volunteer Mut Ins Co,1994,1996,3,56189,18680,0,64822,15117,49705,1,261124,medmal
33049,State Volunteer Mut Ins Co,1994,1997,4,54875,27310,0,64822,15117,49705,1,261124,medmal
33049,State Volunteer Mut Ins Co,1995,1995,1,55670,1086,0,69594,11841,57753,1,261124,medmal
33049,State Volunteer Mut Ins Co,1995,1996,2,58324,8889,0,69594,11841,57753,1,261124,medmal
33049,State Volunteer Mut Ins Co,1995,1997,3,59433,21658,0,69594,11841,57753,1,261124,medmal
33049,State Volunteer Mut Ins Co,1996,1996,1,60149,1549,0,75021,12584,62437,1,261124,medmal
33049,State Volunteer Mut Ins Co,1996,1997,2,64947,8542,0,75021,12584,62437,1,261124,medmal
33049,State Volunteer Mut Ins Co,1997,1997,1,64691,1201,0,81569,18186,63383,1,261124,medmal
33111,MHA Ins Co,1988,1988,1,11329,88,0,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1989,2,6942,531,0,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1990,3,7451,1673,3774,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1991,4,5736,2417,2526,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1992,5,3611,2511,1513,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1993,6,5059,2172,2837,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1994,7,8617,2502,3067,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1995,8,2506,2506,0,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1996,9,2507,2507,0,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1988,1997,10,2506,2506,-125,24265,8584,15681,1,76036,medmal
33111,MHA Ins Co,1989,1989,1,15485,610,0,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1990,2,10104,1297,4645,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1991,3,9068,2293,4841,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1992,4,3948,3399,864,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1993,5,7825,3669,3863,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1994,6,7626,4462,3054,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1995,7,5698,4533,1162,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1996,8,4604,4579,25,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1989,1997,9,4601,4559,42,23772,8578,15194,1,76036,medmal
33111,MHA Ins Co,1990,1990,1,16601,510,8364,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1990,1991,2,14171,1362,4566,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1990,1992,3,6769,5417,1465,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1990,1993,4,12634,6517,5125,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1990,1994,5,10414,6309,3609,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1990,1995,6,7678,6625,1053,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1990,1996,7,6630,6626,4,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1990,1997,8,6630,6626,4,21920,8903,13017,1,76036,medmal
33111,MHA Ins Co,1991,1991,1,14017,29,8857,19959,6822,13137,1,76036,medmal
33111,MHA Ins Co,1991,1992,2,9349,519,3819,19959,6822,13137,1,76036,medmal
33111,MHA Ins Co,1991,1993,3,10386,2320,5390,19959,6822,13137,1,76036,medmal
33111,MHA Ins Co,1991,1994,4,9224,3042,5289,19959,6822,13137,1,76036,medmal
33111,MHA Ins Co,1991,1995,5,9139,4785,3921,19959,6822,13137,1,76036,medmal
33111,MHA Ins Co,1991,1996,6,8467,4859,3495,19959,6822,13137,1,76036,medmal
33111,MHA Ins Co,1991,1997,7,8230,4965,2975,19959,6822,13137,1,76036,medmal
33111,MHA Ins Co,1992,1992,1,20841,35,6462,20274,5821,14453,1,76036,medmal
33111,MHA Ins Co,1992,1993,2,23496,3248,10724,20274,5821,14453,1,76036,medmal
33111,MHA Ins Co,1992,1994,3,16530,7285,6091,20274,5821,14453,1,76036,medmal
33111,MHA Ins Co,1992,1995,4,15102,9790,4481,20274,5821,14453,1,76036,medmal
33111,MHA Ins Co,1992,1996,5,12010,10202,1583,20274,5821,14453,1,76036,medmal
33111,MHA Ins Co,1992,1997,6,11903,10440,1158,20274,5821,14453,1,76036,medmal
33111,MHA Ins Co,1993,1993,1,19563,22,13705,23368,9429,13939,1,76036,medmal
33111,MHA Ins Co,1993,1994,2,18236,1885,12166,23368,9429,13939,1,76036,medmal
33111,MHA Ins Co,1993,1995,3,16632,7014,7452,23368,9429,13939,1,76036,medmal
33111,MHA Ins Co,1993,1996,4,13703,8990,3501,23368,9429,13939,1,76036,medmal
33111,MHA Ins Co,1993,1997,5,13531,10882,2441,23368,9429,13939,1,76036,medmal
33111,MHA Ins Co,1994,1994,1,19942,28,16901,23321,6581,16740,1,76036,medmal
33111,MHA Ins Co,1994,1995,2,21027,3783,12589,23321,6581,16740,1,76036,medmal
33111,MHA Ins Co,1994,1996,3,18730,8005,4679,23321,6581,16740,1,76036,medmal
33111,MHA Ins Co,1994,1997,4,18098,13389,1532,23321,6581,16740,1,76036,medmal
33111,MHA Ins Co,1995,1995,1,25522,56,23188,23089,4501,18588,1,76036,medmal
33111,MHA Ins Co,1995,1996,2,20787,4452,11254,23089,4501,18588,1,76036,medmal
33111,MHA Ins Co,1995,1997,3,19870,7513,6315,23089,4501,18588,1,76036,medmal
33111,MHA Ins Co,1996,1996,1,25316,14,21666,23515,1025,22490,1,76036,medmal
33111,MHA Ins Co,1996,1997,2,23899,2331,15514,23515,1025,22490,1,76036,medmal
33111,MHA Ins Co,1997,1997,1,24676,50,18475,28186,6343,21843,1,76036,medmal
35904,Health Care Ind Inc,1988,1988,1,1400,6,1400,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1989,2,1400,0,1400,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1990,3,1400,0,1400,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1991,4,1400,0,1400,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1992,5,1400,0,1400,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1993,6,1400,0,1400,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1994,7,1400,0,1400,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1995,8,0,0,0,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1996,9,0,0,0,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1988,1997,10,0,0,0,1800,0,1800,1,0,medmal
35904,Health Care Ind Inc,1989,1989,1,1431,0,1431,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1990,2,1431,0,1431,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1991,3,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1992,4,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1993,5,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1994,6,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1995,7,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1996,8,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1989,1997,9,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1990,1,1414,0,1414,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1991,2,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1992,3,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1993,4,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1994,5,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1995,6,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1996,7,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1990,1997,8,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1991,1991,1,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1991,1992,2,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1991,1993,3,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1991,1994,4,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1991,1995,5,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1991,1996,6,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1991,1997,7,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1992,1992,1,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1992,1993,2,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1992,1994,3,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1992,1995,4,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1992,1996,5,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1992,1997,6,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1993,1993,1,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1993,1994,2,1400,0,1400,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1993,1995,3,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1993,1996,4,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1993,1997,5,0,0,0,1500,0,1500,1,0,medmal
35904,Health Care Ind Inc,1994,1994,1,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1994,1995,2,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1994,1996,3,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1994,1997,4,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1995,1995,1,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1995,1996,2,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1995,1997,3,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1996,1996,1,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1996,1997,2,0,0,0,0,0,0,1,0,medmal
35904,Health Care Ind Inc,1997,1997,1,0,0,0,0,0,0,1,0,medmal
36072,National Guardian RRG Inc,1988,1988,1,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1989,2,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1990,3,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1991,4,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1992,5,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1993,6,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1994,7,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1995,8,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1996,9,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1988,1997,10,0,0,0,0,0,0,1,5203,medmal
36072,National Guardian RRG Inc,1989,1989,1,568,11,543,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1990,2,471,26,440,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1991,3,396,358,38,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1992,4,419,384,0,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1993,5,420,389,0,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1994,6,410,410,0,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1995,7,410,410,0,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1996,8,410,410,0,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1989,1997,9,410,410,0,2022,556,1466,1,5203,medmal
36072,National Guardian RRG Inc,1990,1990,1,1338,173,678,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1990,1991,2,975,312,62,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1990,1992,3,896,464,387,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1990,1993,4,665,624,13,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1990,1994,5,624,624,0,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1990,1995,6,624,624,0,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1990,1996,7,624,624,0,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1990,1997,8,624,624,0,2049,421,1628,1,5203,medmal
36072,National Guardian RRG Inc,1991,1991,1,1743,97,717,2477,1058,1419,1,5203,medmal
36072,National Guardian RRG Inc,1991,1992,2,2051,907,266,2477,1058,1419,1,5203,medmal
36072,National Guardian RRG Inc,1991,1993,3,1930,1881,4,2477,1058,1419,1,5203,medmal
36072,National Guardian RRG Inc,1991,1994,4,1937,1937,0,2477,1058,1419,1,5203,medmal
36072,National Guardian RRG Inc,1991,1995,5,1936,1936,0,2477,1058,1419,1,5203,medmal
36072,National Guardian RRG Inc,1991,1996,6,1936,1936,0,2477,1058,1419,1,5203,medmal
36072,National Guardian RRG Inc,1991,1997,7,1936,1936,0,2477,1058,1419,1,5203,medmal
36072,National Guardian RRG Inc,1992,1992,1,2200,187,1331,3049,339,2710,1,5203,medmal
36072,National Guardian RRG Inc,1992,1993,2,2045,389,349,3049,339,2710,1,5203,medmal
36072,National Guardian RRG Inc,1992,1994,3,2150,1002,82,3049,339,2710,1,5203,medmal
36072,National Guardian RRG Inc,1992,1995,4,2085,1753,26,3049,339,2710,1,5203,medmal
36072,National Guardian RRG Inc,1992,1996,5,2080,1767,4,3049,339,2710,1,5203,medmal
36072,National Guardian RRG Inc,1992,1997,6,2077,1770,1,3049,339,2710,1,5203,medmal
36072,National Guardian RRG Inc,1993,1993,1,2400,217,1242,3762,1002,2760,1,5203,medmal
36072,National Guardian RRG Inc,1993,1994,2,3600,2238,271,3762,1002,2760,1,5203,medmal
36072,National Guardian RRG Inc,1993,1995,3,3830,2963,145,3762,1002,2760,1,5203,medmal
36072,National Guardian RRG Inc,1993,1996,4,3709,3709,0,3762,1002,2760,1,5203,medmal
36072,National Guardian RRG Inc,1993,1997,5,3707,3707,0,3762,1002,2760,1,5203,medmal
36072,National Guardian RRG Inc,1994,1994,1,2730,130,1561,4074,-474,4548,1,5203,medmal
36072,National Guardian RRG Inc,1994,1995,2,2850,1331,378,4074,-474,4548,1,5203,medmal
36072,National Guardian RRG Inc,1994,1996,3,2810,2072,60,4074,-474,4548,1,5203,medmal
36072,National Guardian RRG Inc,1994,1997,4,2885,2409,8,4074,-474,4548,1,5203,medmal
36072,National Guardian RRG Inc,1995,1995,1,2700,307,1618,4148,654,3494,1,5203,medmal
36072,National Guardian RRG Inc,1995,1996,2,2430,1129,265,4148,654,3494,1,5203,medmal
