118137035125,447447895,09/27/2022 11:26:30 AM,09/27/2022 11:30:18 AM,165.225.62.33,,,,,Not at all,At least once a day,At least once a day,At least once a month,Not at all,Less than once a month,Not at all,Not at all,,Not at all,Advanced,Advanced,Basic stuff,Not at all,Basic stuff,Not at all,Not at all,,Very much so,Very much so,Very much so,,,,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,,,R,,,SAS,Python,A data visualization tool like Tableau,A business intelligence dashboarding tool like Power BI,,,,,,,Not enough time,,,,,,,Not enough time,,,,,Premium adjustment,,,,,,,,,,,,,,Not enough time,,,,,,None yet,Up to 30 years old,United States,,Insurance company,,51-200,Less than 5
118137033905,447447895,09/27/2022 11:21:06 AM,09/27/2022 11:29:06 AM,155.201.44.218,,,,,Not at all,At least once a day,Less than once a month,Not at all,Not at all,Less than once a month,Not at all,Not at all,,Not at all,Expert,Intermediate,Not at all,Not at all,Basic stuff,Not at all,Not at all,,Very much so,Very much so,Very much so,,,,Somewhat,Somewhat,Somewhat,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,"Alteryx, commercial reserving software (eg Arius). While not analytical, having proficiency at Word and Power Point is important in most actuarial positions",,,,,,,,,none,,,,,Not enough time,,,Insufficient/inadequate staff,,,,Not enough time,,,,,,Excess loss analysis,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,,,,,,,,,,No perceived benefit,,,,,ACAS,51-60 years old,United States,,Consulting Firm,,200+,More than 20
118137029188,447447895,09/27/2022 11:19:38 AM,09/27/2022 11:24:29 AM,68.74.215.189,,,,,Not at all,At least once a day,Not at all,At least once a week,Not at all,Not at all,Less than once a month,At least once a day,,Basic stuff,Expert,Intermediate,Advanced,Basic stuff,Not at all,Basic stuff,Expert,,Very much so,Very much so,Somewhat,,,,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Somewhat,Somewhat,Somewhat,Not at all,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Very much so,,,,,,,Python,,,,,,,,,,No perceived benefit,,,Lack of management support,Lack of IT support,,,,,,,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,Lack of IT support,,,No perceived benefit,,,,,None yet,Up to 30 years old,United States,,Insurance company,,200+,Less than 5
118137025698,447447895,09/27/2022 11:17:50 AM,09/27/2022 11:21:00 AM,65.123.223.41,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,At least once a month,power pivot for Excel,Not at all,Expert,Intermediate,Not at all,Not at all,Not at all,Not at all,Intermediate,,Very much so,Somewhat,Somewhat,,,,Somewhat,Somewhat,Somewhat,Unsure,Unsure,Somewhat,Unsure,Unsure,Somewhat,Unsure,Unsure,Somewhat,Unsure,Unsure,Unsure,Not at all,Not at all,Not at all,,,,,,,,A data visualization tool like Tableau,A business intelligence dashboarding tool like Power BI,,,,Lack of management support,,,Not enough time,,,,Lack of management support,Lack of IT support,,,,,,,,,,,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,Not enough time,,,,,,FCAS,41-50 years old,United States,,Insurance company,,11-25,More than 20
118137024977,447447895,09/27/2022 11:17:02 AM,09/27/2022 11:20:15 AM,24.13.216.74,,,,,At least once a month,At least once a day,Not at all,Less than once a month,Not at all,Not at all,At least once a week,At least once a week,,Intermediate,Expert,Basic stuff,Basic stuff,Not at all,Basic stuff,Advanced,Advanced,,Very much so,Very much so,Very much so,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,Lack of IT support,,,No perceived benefit,,Insufficient/inadequate staff,Lack of management support,Lack of IT support,,,,,,,,,,,,,,,,,,,Lack of IT support,,,No perceived benefit,,,,,FCAS,31-40 years old,United States,,Insurance company,,200+,Between 10 and 15
118137024948,447447895,09/27/2022 11:17:52 AM,09/27/2022 11:20:13 AM,162.136.192.1,,,,,At least once a day,At least once a day,Not at all,Not at all,Not at all,At least once a month,Not at all,At least once a week,,Expert,Expert,Intermediate,Intermediate,Not at all,Not at all,Not at all,Advanced,,Somewhat,Somewhat,Not at all,,,,Not at all,Not at all,Not at all,Somewhat,Unsure,Unsure,Very much so,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,,,R,,,,,,,,,,,,,Not enough time,,,Insufficient/inadequate staff,,,,Not enough time,,,,,,,,,,,Chain-ladder,,,,,,,,,No perceived benefit,,,,,ACAS,Up to 30 years old,United States,,Insurance company,,,
118137024579,447447895,09/27/2022 11:12:15 AM,09/27/2022 11:19:53 AM,167.127.104.145,,,,,At least once a day,At least once a week,Not at all,Not at all,Less than once a month,Not at all,Not at all,At least once a month,,Advanced,Advanced,Basic stuff,Basic stuff,Basic stuff,Not at all,Not at all,Basic stuff,,Somewhat,Unsure,Unsure,,,,Not at all,Unsure,Unsure,Somewhat,Unsure,Unsure,Very much so,Unsure,Unsure,Somewhat,Unsure,Unsure,Somewhat,Unsure,Unsure,Very much so,Unsure,Unsure,R - Very much so (left off above),,R,,,,Python,,,SQL,,,,,,,,,,,,,,,,"Linear regression, including GLMs",,,,,,,,,Tree-based methods like random forests,,GBMs,,,,,,,,,,,FCAS,41-50 years old,United States,,Insurance company,,200+,Between 15 and 20
118137024442,447447895,09/27/2022 10:20:56 AM,09/27/2022 11:19:45 AM,165.225.212.244,,,,,Not at all,At least once a day,Not at all,Not at all,At least once a day,Not at all,Not at all,Not at all,,Expert,Expert,Advanced,Expert,Expert,Intermediate,Not at all,Advanced,,Very much so,Very much so,Somewhat,,,,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,,Git,,,,,Python,,,,,,,,,Not enough time,,,Insufficient/inadequate staff,,,Financial cost,Not enough time,,,"Linear regression, including GLMs",,,,,,,AI/deep learning,,Tree-based methods like random forests,,,,,,,,No perceived benefit,,Git,"Perhaps asking about usage of open-source software vs paid software for things like pricing, modeling, and reserving. For example, the use of Emblem vs using open source software in Python.  ",,FCAS,31-40 years old,Canada,,Consulting Firm,,51-200,Between 5 and 10
118137023946,447447895,09/27/2022 11:16:26 AM,09/27/2022 11:19:16 AM,165.200.230.4,,,,,Less than once a month,At least once a day,Less than once a month,Less than once a month,At least once a day,Less than once a month,Less than once a month,At least once a day,,Basic stuff,Expert,Basic stuff,Intermediate,Advanced,Basic stuff,Not at all,Advanced,,Very much so,Very much so,Unsure,,,,Unsure,Unsure,Unsure,Not at all,Not at all,Unsure,Very much so,Very much so,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Very much so,Very much so,Unsure,,,R,Excel,,,Python,A data visualization tool like Tableau,,SQL,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",Credibility,,,,Bornhuetter-Ferguson,,,Chain-ladder,Tree-based methods like random forests,,,,,,,Not enough time,,,,,,FCAS,31-40 years old,United States,,Insurance company,,51-200,Between 5 and 10
118137022923,447447895,09/27/2022 11:15:41 AM,09/27/2022 11:18:17 AM,134.238.161.114,,,,,At least once a month,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,At least once a month,,Not at all,Advanced,Basic stuff,Intermediate,Not at all,Basic stuff,Basic stuff,Intermediate,,Very much so,Very much so,Unsure,,,,Unsure,Unsure,Unsure,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,,,R,,,,,,,SQL,,,,,,Not enough time,,,,,,,,,,,Credibility,Premium adjustment,,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,,,,,,,FCAS,31-40 years old,United States,,Insurance company,,51-200,Between 10 and 15
118137016083,447447895,09/27/2022 10:50:22 AM,09/27/2022 11:11:43 AM,167.127.218.196,,,,,At least once a day,At least once a week,At least once a month,Not at all,Less than once a month,Less than once a month,Less than once a month,At least once a month,,Intermediate,Intermediate,Basic stuff,Basic stuff,Basic stuff,Basic stuff,Basic stuff,Intermediate,,Somewhat,Somewhat,Not at all,,,,Somewhat,Somewhat,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,,,,,,,,,,,,R,,,,Python,,,,,,,,,Not enough time,,,,,,,,,,"Linear regression, including GLMs",Credibility,,,,,"Time series analysis, including claim trend analysis",,Chain-ladder,Tree-based methods like random forests,,,,,,,Not enough time,No perceived benefit,Not applicable to my current role,,,,FCAS,41-50 years old,United States,,Insurance company,,51-200,Between 15 and 20
118137015571,447447895,09/27/2022 11:07:50 AM,09/27/2022 11:11:15 AM,136.32.165.51,,,,,At least once a month,At least once a day,Not at all,Not at all,Not at all,Not at all,Less than once a month,Not at all,,Intermediate,Advanced,Basic stuff,Basic stuff,Not at all,Basic stuff,Basic stuff,Basic stuff,,Very much so,Very much so,Somewhat,,,,Somewhat,Not at all,Somewhat,Not at all,Not at all,Somewhat,Unsure,Unsure,Unsure,Somewhat,Unsure,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,,,R,Excel,,,,,,,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,Financial cost,Not enough time,,,,,,FCAS,31-40 years old,United States,,Consulting Firm,,1-5,Between 15 and 20
118137015463,447447895,09/27/2022 10:02:12 AM,09/27/2022 11:11:09 AM,66.46.138.11,,,,,At least once a week,At least once a day,Not at all,Not at all,At least once a week,Less than once a month,Less than once a month,At least once a month,,Advanced,Advanced,Not at all,Intermediate,Intermediate,Not at all,Not at all,Basic stuff,,Somewhat,Very much so,Unsure,,,,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Unsure,Unsure,,,R,,,,Python,,,,,Insufficient/inadequate staff,,,,Not enough time,,,,,,,,,,"Linear regression, including GLMs",,,,,,,,,Tree-based methods like random forests,,,,,,,Not enough time,No perceived benefit,,,,,FCAS,31-40 years old,Canada,,Insurance company,,6-10,Between 5 and 10
118137012865,447447895,09/27/2022 10:59:52 AM,09/27/2022 11:08:41 AM,63.100.172.20,,,,,At least once a day,At least once a week,Not at all,Not at all,Less than once a month,Not at all,At least once a week,At least once a day,,Intermediate,Advanced,Not at all,Not at all,Basic stuff,Not at all,Basic stuff,Basic stuff,,Somewhat,Somewhat,Somewhat,,,,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Unsure,Unsure,Unsure,Somewhat,Unsure,Unsure,,Somewhat,Somewhat,R,R,R,,,,Python,,,SQL,,Insufficient/inadequate staff,,,,Not enough time,,,Insufficient/inadequate staff,,,,Not enough time,,,,Credibility,Premium adjustment,Excess loss analysis,,,"Time series analysis, including claim trend analysis",,,,,,Insufficient/inadequate staff,,,,Not enough time,,,,,,FCAS,51-60 years old,United States,,Insurance company,,51-200,More than 20
118137012820,447447895,09/27/2022 11:05:12 AM,09/27/2022 11:08:38 AM,50.233.222.127,,,,,Not at all,Less than once a month,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Retired!,Not at all,Intermediate,Not at all,Basic stuff,Not at all,Basic stuff,Not at all,Basic stuff,,Very much so,,,,,,Unsure,,,Very much so,,,Unsure,,,Very much so,,,Unsure,,,Very much so,,,,,,,,,,,,,,,,,,,,Retired!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACAS,61 or older,United States,,Retired,,,More than 20
118137012494,447447895,09/27/2022 10:14:06 AM,09/27/2022 11:08:22 AM,159.10.134.171,,,,,At least once a day,At least once a day,Not at all,Not at all,Not at all,At least once a month,Less than once a month,At least once a day,"Cloud-based tools - BigQuery, JupyterLab",Expert,Expert,Advanced,Basic stuff,Not at all,Advanced,Basic stuff,Expert,"Cloud-based tools - BigQuery, JupyterLab - Intermediate",Very much so,Very much so,,,,,Unsure,Unsure,,Unsure,Unsure,,Unsure,Unsure,,Very much so,Very much so,,Very much so,Very much so,,Very much so,Very much so,,,"Cloud-based tools, i.e. BigQuery, JupyterLab",,,,,Python,,,,,,,,,Not enough time,,Lack of training resources that are actuarial-specific,,,Lack of IT support,Financial cost,Not enough time,,,"Linear regression, including GLMs",Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,Insufficient/inadequate staff,,Lack of IT support,Financial cost,Not enough time,,,,,,FCAS,Up to 30 years old,United States,,Insurance company,,51-200,Between 5 and 10
118137012194,447447895,09/27/2022 11:02:42 AM,09/27/2022 11:08:05 AM,134.215.125.168,,,,,Not at all,At least once a day,Less than once a month,At least once a day,At least once a day,At least once a week,Not at all,Less than once a month,,Basic stuff,Advanced,Basic stuff,Expert,Advanced,Basic stuff,Not at all,Basic stuff,,Very much so,Very much so,Somewhat,,,,Not at all,Not at all,Not at all,Very much so,Very much so,Very much so,Somewhat,Somewhat,Somewhat,Not at all,Not at all,Not at all,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,,R,,,SAS,Python,,,,,,,,,,No perceived benefit,,,,,,,No perceived benefit,,"Linear regression, including GLMs",,,,,,,,,Tree-based methods like random forests,,,,,,,,No perceived benefit,,,,,FCAS,51-60 years old,United States,,Insurance company,,11-25,Between 15 and 20
118137011613,447447895,09/27/2022 11:04:17 AM,09/27/2022 11:07:33 AM,38.142.16.154,,,,,Not at all,At least once a day,Not at all,Not at all,Less than once a month,Not at all,Not at all,At least once a month,,Basic stuff,Expert,Intermediate,Not at all,Not at all,Not at all,Not at all,Intermediate,,Very much so,Unsure,Unsure,,,,Not at all,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Unsure,Unsure,,,,,,,Python,,,,,Insufficient/inadequate staff,,,,Not enough time,,,,,Lack of IT support,Financial cost,,,,,,,,,,,,,,,,,,,,,,,,,,None yet,Up to 30 years old,United States,,Insurance company,,1-5,Less than 5
118137010476,447447895,09/27/2022 11:02:25 AM,09/27/2022 11:06:31 AM,76.249.186.233,,,,,Less than once a month,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,Intermediate,Intermediate,Not at all,Not at all,Basic stuff,Not at all,Not at all,Not at all,,Somewhat,Very much so,Very much so,,,,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,,R,,,,,,,,,,,,,Not enough time,,,,,,,,No perceived benefit,,,,,,,,,,,,,,,,,,,,,,,,FCAS,31-40 years old,United States,,Government or regulatory organization,,1-5,Between 10 and 15
118137010319,447447895,09/27/2022 11:02:20 AM,09/27/2022 11:06:20 AM,207.189.152.22,,,,,Less than once a month,At least once a day,Less than once a month,Less than once a month,Not at all,Less than once a month,At least once a week,At least once a day,,Basic stuff,Advanced,Intermediate,Not at all,Not at all,Basic stuff,Intermediate,Advanced,,Very much so,Very much so,Very much so,,,,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Somewhat,Somewhat,Very much so,Very much so,Very much so,,,R,Excel,,,,,A business intelligence dashboarding tool like Power BI,SQL,,,,,,Not enough time,No perceived benefit,,,,,,Not enough time,No perceived benefit,,,Credibility,,Excess loss analysis,,,,,Chain-ladder,,,Proprietary techniques,,,,,Not enough time,No perceived benefit,,,,,None yet,31-40 years old,United States,,Insurance company,,1-5,Between 5 and 10
118137009556,447447895,09/27/2022 10:59:58 AM,09/27/2022 11:05:37 AM,12.31.202.4,,,,,Less than once a month,At least once a day,Not at all,At least once a day,Less than once a month,At least once a month,Not at all,At least once a day,,Basic stuff,Expert,Not at all,Expert,Basic stuff,Not at all,Not at all,Expert,,Somewhat,Somewhat,Unsure,,,,Unsure,Unsure,Unsure,Very much so,Somewhat,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Unsure,,,,,,SAS,Python,,,,,Insufficient/inadequate staff,,,,Not enough time,,,Insufficient/inadequate staff,,Lack of IT support,Financial cost,Not enough time,,,"Linear regression, including GLMs",,,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,Insufficient/inadequate staff,,,Financial cost,Not enough time,No perceived benefit,,,,"For question #3, the possible answers don't capture the necessary nuance. For example, Excel is critically important and extremely useful for pricing and reserving; but it also overused for tasks where it is not well suited.",ACAS,Prefer not to say,United States,,Insurance company,,51-200,More than 20
